,Date,Home,Home_ELO,Home_ELO_xG,Away,Away_ELO,Away_ELO_xG,Expectation,Expectation_xG,G+/-,xG+/-,Points,Points_xG,Home_ELO_new,Home_ELO_xG_new,Away_ELO_new,Away_ELO_xG_new
5571,2016-11-03,Boston Bruins,1507.03166973,1503.08060255,,1534.94960233,1520.86671659,51.0190502903,52.4752522718,1.0,-0.16,51.0190502903,52.4752522718,1512.90938369,1496.78357227,1529.07188837,1527.16374686
5572,2016-11-03,Buffalo Sabres,1541.02105007,1447.75619449,Toronto Maple Leafs,1415.54128349,1501.04063317,71.5814893498,47.3710843067,-1.0,1.72,28.4185106502,52.6289156933,1532.96569752,1453.14195221,1423.59663604,1495.65487544
5573,2016-11-03,Calgary Flames,1475.84320843,1427.93548216,,1529.07188837,1527.16374686,47.3790865192,40.8606841726,2.0,-0.54,47.3790865192,40.8606841726,1484.39360792,1423.03220006,1520.52148888,1532.06702896
5574,2016-11-03,Chicago Blackhawks,1510.99033146,1465.19505961,Colorado Avalanche,1499.33917194,1427.43465165,56.6735832125,60.3206255522,4.0,-1.16,56.6735832125,60.3206255522,1516.78498539,1459.15415347,1493.54451801,1433.47555779
5575,2016-11-03,Colorado Avalanche,1493.54451801,1433.47555779,,1520.52148888,1532.06702896,51.1544015192,40.9492938793,-4.0,1.16,48.8455984808,59.0507061207,1482.76818604,1442.18642749,1531.29782085,1523.35615926
5576,2016-11-03,Dallas Stars,1507.70450736,1575.55910244,St. Louis Blues,1496.5206314,1575.50209052,56.6075218775,55.0280571634,1.0,-0.23,56.6075218775,55.0280571634,1511.17590561,1571.15685786,1493.04923315,1579.9043351
5577,2016-11-03,Edmonton Oilers,1479.42425696,1484.73829565,,1531.29782085,1523.35615926,47.573606336,49.4793663913,-2.0,-1.73,52.426393664,50.5206336087,1472.15163193,1477.44156519,1538.57044588,1530.65288972
5578,2016-11-03,Florida Panthers,1542.86177571,1526.1438571,New Jersey Devils,1454.09455892,1425.21005744,67.094480453,68.6218208339,-1.0,-0.07,32.905519547,31.3781791661,1535.73819147,1520.21672258,1461.21814316,1431.13719196
5579,2016-11-03,Los Angeles Kings,1491.24842391,1612.67140503,Pittsburgh Penguins,1581.98837203,1607.95456627,42.0464971266,55.6909448463,0.0,-0.43,84.0929942532,88.6181103075,1491.88470414,1608.21612945,1581.3520918,1612.40984186
5580,2016-11-03,Nashville Predators,1461.24738443,1553.68661368,,1538.57044588,1530.65288972,43.9391711786,58.2749089104,-1.0,0.23,56.0608288214,41.7250910896,1455.97468389,1558.69362461,1543.84314642,1525.64587879
5581,2016-11-03,New Jersey Devils,1461.21814316,1431.13719196,,1543.84314642,1525.64587879,43.1888179262,41.5187868968,1.0,0.07,43.1888179262,41.5187868968,1468.98189766,1438.15493753,1536.07939193,1518.62813322
5582,2016-11-03,New York Islanders,1447.54755943,1442.05456566,Philadelphia Flyers,1489.11780629,1469.4245857,49.0545781674,51.0978658954,0.0,-0.58,98.1091563347,97.8042682092,1447.62319318,1437.96673639,1489.04217254,1473.51241497
5583,2016-11-03,New York Rangers,1527.15593299,1504.32886286,Edmonton Oilers,1472.15163193,1477.44156519,62.6704873928,58.8132828393,2.0,1.73,62.6704873928,58.8132828393,1530.38987723,1507.86219019,1468.91768769,1473.90823786
5584,2016-11-03,Ottawa Senators,1505.39868045,1442.10377942,Vancouver Canucks,1426.23013919,1404.06274371,65.8632690386,60.3592840048,1.0,0.0,65.8632690386,60.3592840048,1508.12961893,1441.2750367,1423.49920071,1404.89148643
5585,2016-11-03,Philadelphia Flyers,1489.04217254,1473.51241497,,1536.07939193,1518.62813322,48.2683976609,48.5446423376,0.0,0.58,96.5367953218,97.0892846752,1489.24996482,1479.68705789,1535.87159965,1512.4534903
5586,2016-11-03,Pittsburgh Penguins,1581.3520918,1612.40984186,,1535.87159965,1512.4534903,61.379269448,68.5005396256,0.0,0.43,77.241461104,62.9989207488,1579.98657946,1616.1897771,1537.23711198,1508.67355505
5587,2016-11-03,San Jose Sharks,1540.86405353,1558.77650442,Calgary Flames,1484.39360792,1423.03220006,62.8677210974,72.7679936402,-2.0,0.54,37.1322789026,27.2320063598,1533.30413806,1560.95506493,1491.95352338,1420.85363955
5588,2016-11-03,St. Louis Blues,1493.04923315,1579.9043351,,1537.23711198,1508.67355505,48.6780660904,64.8285980547,-1.0,0.23,51.3219339096,35.1714019453,1487.20786522,1584.12490333,1543.07847991,1504.45298682
5589,2016-11-03,Tampa Bay Lightning,1530.22279162,1506.10075598,Boston Bruins,1512.90938369,1496.78357227,57.472122038,56.343389706,-1.0,0.16,42.527877962,43.656610294,1524.92844224,1509.5932848,1518.20373308,1493.29104345
5590,2016-11-03,Toronto Maple Leafs,1423.59663604,1495.65487544,,1543.07847991,1504.45298682,38.0761668982,53.7636224668,1.0,-1.72,38.0761668982,53.7636224668,1432.76942234,1487.28235842,1533.90569361,1512.82550385
5591,2016-11-03,Vancouver Canucks,1423.49920071,1404.89148643,,1533.90569361,1512.82550385,39.3153759822,39.6554569963,-1.0,0.0,60.6846240178,60.3445430037,1418.78135559,1406.13283159,1538.62353873,1511.58415869
5592,2016-11-03,Washington Capitals,1565.10217718,1600.52666269,Winnipeg Jets,1483.58300656,1515.77456475,66.1668448993,66.582197921,1.0,0.3,66.1668448993,66.582197921,1567.80882959,1603.20008686,1480.87635415,1513.10114058
5593,2016-11-03,Winnipeg Jets,1480.87635415,1513.10114058,,1538.62353873,1511.58415869,46.7310864332,55.2359499479,-1.0,-0.3,53.2689135668,44.7640500521,1475.26862378,1506.47282659,1544.2312691,1518.21247268
5594,2016-11-04,Anaheim Ducks,1522.08245978,1527.49797056,Arizona Coyotes,1484.60275522,1320.66171855,60.2819437786,80.093069217,2.0,1.42,60.2819437786,80.093069217,1525.67968579,1529.09052502,1481.0055292,1319.06916409
5595,2016-11-04,Arizona Coyotes,1481.0055292,1319.06916409,,1544.2312691,1518.21247268,45.9469023603,27.9914684804,-2.0,-1.42,54.0530976397,72.0085315196,1474.13245085,1315.71018787,1551.10434745,1521.5714489
5596,2016-11-04,Columbus Blue Jackets,1518.98331911,1504.41265596,Montreal Canadiens,1531.40908383,1511.9345022,53.2441297429,53.9461998196,6.0,0.07,53.2441297429,53.9461998196,1526.53314639,1508.09695997,1523.85925655,1508.25019818
5597,2016-11-04,Detroit Red Wings,1471.35746927,1497.17880619,Winnipeg Jets,1475.26862378,1506.47282659,54.4621416608,53.692652206,-1.0,0.17,45.5378583392,46.307347794,1466.59628304,1500.88339401,1480.02981002,1502.76823876
5598,2016-11-04,Montreal Canadiens,1523.85925655,1508.25019818,,1551.10434745,1521.5714489,51.1158358325,53.1157802833,-6.0,-0.07,48.8841641675,46.8842197167,1511.27190518,1501.87630455,1563.69169882,1527.94534253
5599,2016-11-04,Winnipeg Jets,1480.02981002,1502.76823876,,1563.69169882,1527.94534253,43.0424271051,51.4132518669,1.0,-0.17,43.0424271051,51.4132518669,1487.83283141,1496.59864854,1555.88867743,1534.11493276
5600,2016-11-05,Boston Bruins,1518.20373308,1493.29104345,New York Rangers,1530.38987723,1507.86219019,53.2784672023,52.9365648775,0.0,0.98,93.4430655953,94.126870245,1517.9414557,1497.05611826,1530.65215461,1504.09711538
5601,2016-11-05,Buffalo Sabres,1532.96569752,1453.14195221,,1555.88867743,1534.11493276,51.7373232282,43.4223007719,2.0,0.41,51.7373232282,43.4223007719,1540.40933893,1459.93127612,1548.44503601,1527.32560885
5602,2016-11-05,Calgary Flames,1491.95352338,1420.85363955,,1548.44503601,1527.32560885,46.9110614997,39.8570307726,-5.0,-0.37,53.0889385003,60.1429692274,1481.38578545,1416.07079586,1559.01277395,1532.10845254
5603,2016-11-05,Carolina Hurricanes,1451.38996823,1547.78116406,,1559.01277395,1532.10845254,39.6983348413,57.2411187101,-1.0,-0.46,60.3016651587,42.7588812899,1446.62616805,1540.91222982,1563.77657413,1538.97738679
5604,2016-11-05,Chicago Blackhawks,1516.78498539,1459.15415347,,1563.77657413,1538.97738679,48.2749565921,43.5849693625,0.0,-0.48,96.5499131841,87.169938725,1516.9919906,1453.92395715,1563.56956892,1544.20758311
5605,2016-11-05,Colorado Avalanche,1482.76818604,1442.18642749,Minnesota Wild,1505.14656913,1492.60482896,51.8155980612,47.7825691287,0.0,-0.08,96.3688038775,95.5651382574,1482.6229382,1438.36382196,1505.29181698,1496.42743449
5606,2016-11-05,Columbus Blue Jackets,1526.53314639,1508.09695997,,1563.56956892,1544.20758311,49.7069385964,49.8401690265,0.0,-0.4,99.4138771928,99.6803380531,1526.56831376,1502.11613969,1563.53440155,1550.18840339
5607,2016-11-05,Dallas Stars,1511.17590561,1571.15685786,Chicago Blackhawks,1516.9919906,1453.92395715,54.1900530627,70.6059681387,0.0,0.48,91.6198938746,58.7880637227,1510.84070137,1573.50838041,1517.32719484,1451.5724346
5608,2016-11-05,Edmonton Oilers,1468.91768769,1473.90823786,,1563.53440155,1550.18840339,41.5036886592,44.0871040824,-2.0,-0.63,58.4963113408,55.9128959176,1463.10675375,1468.61778537,1569.34533548,1555.47885588
5609,2016-11-05,Florida Panthers,1535.73819147,1520.21672258,,1569.34533548,1555.47885588,50.2004470158,49.9622759928,-3.0,-0.35,49.7995529842,50.0377240072,1526.37710846,1514.22124946,1578.70641849,1561.474329
5610,2016-11-05,Los Angeles Kings,1491.88470414,1608.21612945,Calgary Flames,1481.38578545,1416.07079586,56.5106449466,78.7103504679,5.0,0.37,56.5106449466,78.7103504679,1498.30562439,1610.23872064,1474.96486519,1414.04820467
5611,2016-11-05,Minnesota Wild,1505.29181698,1496.42743449,,1578.70641849,1561.474329,44.4941124299,45.6866522808,0.0,0.08,88.9882248597,91.3733045615,1505.95252349,1502.94503622,1578.04571198,1554.95672728
5612,2016-11-05,Montreal Canadiens,1511.27190518,1501.87630455,Philadelphia Flyers,1489.24996482,1479.68705789,58.1332217946,58.1566601889,2.0,-0.06,58.1332217946,58.1566601889,1515.20267525,1497.22377173,1485.31919475,1484.33959071
5613,2016-11-05,Nashville Predators,1455.97468389,1558.69362461,Carolina Hurricanes,1446.62616805,1540.91222982,56.3478261371,57.5379533675,1.0,0.46,56.3478261371,57.5379533675,1459.4668578,1562.09058834,1443.13399414,1537.51526609
5614,2016-11-05,New Jersey Devils,1468.98189766,1438.15493753,,1578.04571198,1554.95672728,39.4999308445,38.4405861682,-2.0,0.62,60.5000691555,61.5594138318,1463.63631017,1446.35279771,1583.39129948,1546.7588671
5615,2016-11-05,New York Islanders,1447.62319318,1437.96673639,Edmonton Oilers,1463.10675375,1468.61778537,52.805691013,50.6258316769,2.0,0.63,52.805691013,50.6258316769,1452.40915373,1441.91666986,1458.32079321,1464.6678519
5616,2016-11-05,New York Rangers,1530.65215461,1504.09711538,,1583.39129948,1546.7588671,47.4493478497,48.8975639953,0.0,-0.98,94.8986956993,97.7951279907,1530.95823287,1498.2294077,1583.08522122,1552.62657478
5617,2016-11-05,Ottawa Senators,1508.12961893,1441.2750367,Buffalo Sabres,1540.40933893,1459.93127612,50.3914717619,52.3503228213,-2.0,-0.41,49.6085282381,47.6496771787,1502.8104524,1437.08701087,1545.72850546,1464.11930195
5618,2016-11-05,Philadelphia Flyers,1485.31919475,1484.33959071,,1583.08522122,1552.62657478,41.0642418189,45.2242214406,-2.0,0.06,58.9357581811,54.7757785594,1479.61103389,1490.91268413,1588.79338208,1546.05348135
5619,2016-11-05,Pittsburgh Penguins,1579.98657946,1616.1897771,,1588.79338208,1546.05348135,53.7623787805,64.684808933,4.0,0.07,53.7623787805,64.684808933,1589.4409985,1620.42760003,1579.33896305,1541.81565842
5620,2016-11-05,San Jose Sharks,1533.30413806,1560.95506493,Pittsburgh Penguins,1589.4409985,1620.42760003,46.9619084482,46.4839321109,-4.0,-0.07,53.0380915518,53.5160678891,1526.87319271,1557.23635036,1595.87194384,1624.1463146
5621,2016-11-05,St. Louis Blues,1487.20786522,1584.12490333,Columbus Blue Jackets,1526.56831376,1502.11613969,49.3725139576,66.2299080578,0.0,0.4,98.7450279152,67.5401838844,1487.25806411,1586.82651068,1526.51811488,1499.41453233
5622,2016-11-05,Tampa Bay Lightning,1524.92844224,1509.5932848,New Jersey Devils,1463.63631017,1446.35279771,63.5133126878,63.77282665,2.0,-0.62,63.5133126878,63.77282665,1528.03606104,1503.7017968,1460.52869137,1452.24428571
5623,2016-11-05,Toronto Maple Leafs,1432.76942234,1487.28235842,Vancouver Canucks,1418.78135559,1406.13283159,57.0035987282,66.1191939781,0.0,2.08,85.9928025436,67.7616120438,1432.20913444,1490.08374313,1419.34164349,1403.33144687
5624,2016-11-05,Vancouver Canucks,1419.34164349,1403.33144687,,1579.33896305,1541.81565842,32.7493754948,35.5327392182,0.0,-2.08,65.4987509895,71.0654784365,1421.45875866,1398.7642391,1577.22184788,1546.38286619
5625,2016-11-05,Washington Capitals,1567.80882959,1603.20008686,Florida Panthers,1526.37710846,1514.22124946,60.8253396428,67.1213697041,3.0,0.35,60.8253396428,67.1213697041,1572.2067398,1605.83037728,1521.97919825,1511.59095904
5626,2016-11-06,Anaheim Ducks,1525.67968579,1529.09052502,Calgary Flames,1474.96486519,1414.04820467,62.0910393192,70.3435827562,1.0,0.21,62.0910393192,70.3435827562,1528.71240265,1531.51940927,1471.93214834,1411.61932042
5627,2016-11-06,Calgary Flames,1471.93214834,1411.61932042,,1577.22184788,1546.38286619,40.0202834461,36.0248641814,-1.0,-0.21,59.9797165539,63.9751358186,1467.12971432,1407.29633672,1582.02428189,1550.70584989
5628,2016-11-06,Carolina Hurricanes,1443.13399414,1537.51526609,New Jersey Devils,1460.52869137,1452.24428571,52.5314404727,66.6486250216,-2.0,1.2,47.4685595273,33.3513749784,1437.44917328,1540.18337608,1466.21351223,1449.57617571
5629,2016-11-06,Chicago Blackhawks,1517.32719484,1451.5724346,Dallas Stars,1510.84070137,1573.50838041,55.9421715804,37.7436442746,1.0,1.05,55.9421715804,37.7436442746,1520.85182111,1457.82211932,1507.3160751,1567.25869569
5630,2016-11-06,Colorado Avalanche,1482.6229382,1438.36382196,,1582.02428189,1550.70584989,40.8366104963,39.0498685757,-3.0,-0.16,59.1633895037,60.9501314243,1475.62456532,1433.67783773,1589.02265476,1555.39183412
5631,2016-11-06,Dallas Stars,1507.3160751,1567.25869569,,1589.02265476,1555.39183412,43.318583436,56.7040697002,-1.0,-1.05,56.681416564,43.2959302998,1502.11784508,1559.41533687,1594.22088478,1563.23519295
5632,2016-11-06,Detroit Red Wings,1466.59628304,1500.88339401,Edmonton Oilers,1458.32079321,1464.6678519,56.1958351178,60.1075797201,-1.0,-1.06,43.8041648822,39.8924202799,1461.53004521,1495.02197044,1463.38703103,1470.52927548
5633,2016-11-06,Edmonton Oilers,1463.38703103,1470.52927548,,1594.22088478,1563.23519295,36.5478432747,41.7709812768,1.0,1.06,36.5478432747,41.7709812768,1472.99706667,1478.80537157,1584.61084913,1554.95909685
5634,2016-11-06,New Jersey Devils,1466.21351223,1449.57617571,,1584.61084913,1554.95909685,38.2234731202,40.007402922,2.0,-1.2,38.2234731202,40.007402922,1477.24253571,1444.77528736,1573.58182565,1559.7599852
5635,2016-11-06,New York Rangers,1530.95823287,1498.2294077,Winnipeg Jets,1487.83283141,1496.59864854,61.0574076971,55.2521437,2.0,-0.83,61.0574076971,55.2521437,1534.43665657,1493.58514726,1484.35440771,1501.24290899
5636,2016-11-06,St. Louis Blues,1487.25806411,1586.82651068,Colorado Avalanche,1475.62456532,1433.67783773,56.6710868895,74.7074668277,3.0,0.16,56.6710868895,74.7074668277,1492.33168727,1589.15300894,1470.55094216,1431.35133947
5637,2016-11-06,Winnipeg Jets,1484.35440771,1501.24290899,,1573.58182565,1559.7599852,42.2588056187,46.6207798596,-2.0,0.83,57.7411943813,53.3792201404,1478.36592789,1507.71847739,1579.57030547,1553.2844168
5638,2016-11-07,Boston Bruins,1517.9414557,1497.05611826,Buffalo Sabres,1545.72850546,1464.11930195,51.0378778777,59.6541637669,1.0,-0.2,51.0378778777,59.6541637669,1521.85842547,1492.28378516,1541.81153569,1468.89163505
5639,2016-11-07,Buffalo Sabres,1541.81153569,1468.89163505,,1579.57030547,1553.2844168,49.6029894574,42.9393101823,-1.0,0.2,50.3970105426,57.0606898177,1535.85917695,1475.73891783,1585.52266421,1546.43713402
5640,2016-11-07,Florida Panthers,1521.97919825,1511.59095904,Tampa Bay Lightning,1528.03606104,1503.7017968,54.1556436969,56.1410842985,0.0,-0.82,91.6887126062,87.717831403,1521.64674676,1506.80464206,1528.36851254,1508.48811378
5641,2016-11-07,New York Islanders,1452.40915373,1441.91666986,Vancouver Canucks,1421.45875866,1398.7642391,59.3786511505,61.0611072237,3.0,0.34,59.3786511505,61.0611072237,1457.03986684,1445.03178128,1416.82804555,1395.64912768
5642,2016-11-07,Tampa Bay Lightning,1528.36851254,1508.48811378,,1585.52266421,1546.43713402,46.8160753416,49.5756120632,0.0,0.82,93.6321506831,99.1512241265,1528.75058349,1514.53904033,1585.14059325,1540.38620747
5643,2016-11-07,Vancouver Canucks,1416.82804555,1395.64912768,,1585.14059325,1540.38620747,31.7039920154,34.7125754892,-3.0,-0.34,68.2960079846,65.2874245108,1411.97051186,1391.48361862,1589.99812694,1544.55171653
5644,2016-11-08,Arizona Coyotes,1474.13245085,1315.71018787,,1589.99812694,1544.55171653,38.5681825362,24.6783450422,2.0,-0.01,38.5681825362,24.6783450422,1485.06401342,1312.12472926,1579.06656437,1548.13717514
5645,2016-11-08,Boston Bruins,1521.85842547,1492.28378516,,1579.06656437,1548.13717514,46.8083375364,47.0025545174,-1.0,0.88,53.1916624636,52.9974454826,1516.24142497,1498.7760385,1584.68356487,1541.6449218
5646,2016-11-08,Carolina Hurricanes,1437.44917328,1540.18337608,,1584.68356487,1541.6449218,34.3875001762,54.8116353825,-1.0,-0.86,65.6124998238,45.1883646175,1433.32267326,1533.26398613,1588.81006489,1548.56431176
5647,2016-11-08,Colorado Avalanche,1470.55094216,1431.35133947,Arizona Coyotes,1485.06401342,1312.12472926,52.9448937011,70.8435906311,-2.0,0.01,47.0551062989,29.1564093689,1464.79464093,1433.92875335,1490.82031466,1309.54731538
5648,2016-11-08,Dallas Stars,1502.11784508,1559.41533687,,1588.81006489,1548.56431176,42.6153008965,56.5604513769,-4.0,0.31,57.3846991035,43.4395486231,1493.60986719,1564.6280827,1597.31804278,1543.35156592
5649,2016-11-08,Detroit Red Wings,1461.53004521,1495.02197044,,1597.31804278,1543.35156592,35.8890635575,48.0826576434,1.0,0.13,35.8890635575,48.0826576434,1471.33101381,1501.25205152,1587.51707418,1537.12148484
5650,2016-11-08,Edmonton Oilers,1472.99706667,1478.80537157,,1587.51707418,1537.12148484,38.7518782106,46.6495697744,-1.0,-0.4,61.2481217894,53.3504302256,1468.34684129,1473.2074232,1592.16729957,1542.71943321
5651,2016-11-08,Los Angeles Kings,1498.30562439,1610.23872064,,1592.16729957,1542.71943321,41.6092487622,64.3399207993,7.0,0.54,41.6092487622,64.3399207993,1513.86949584,1614.51793014,1576.60342812,1538.44022371
5652,2016-11-08,Montreal Canadiens,1515.20267525,1497.22377173,Boston Bruins,1516.24142497,1498.7760385,54.8719100586,54.798700156,1.0,-0.88,54.8719100586,54.798700156,1518.81292245,1492.5825921,1512.63117777,1503.41721813
5653,2016-11-08,Nashville Predators,1459.4668578,1562.09058834,Ottawa Senators,1502.8104524,1437.08701087,48.799490989,71.5256945244,1.0,0.84,48.799490989,71.5256945244,1463.6683948,1564.36853278,1498.6089154,1434.80906643
5654,2016-11-08,New Jersey Devils,1477.24253571,1444.77528736,Carolina Hurricanes,1433.32267326,1533.26398613,61.1660930905,42.3626015622,1.0,0.86,61.1660930905,42.3626015622,1480.34924827,1449.89132602,1430.2159607,1528.14794747
5655,2016-11-08,New York Rangers,1534.43665657,1493.58514726,Vancouver Canucks,1411.97051186,1391.48361862,71.2272762813,68.7663790592,-2.0,0.29,28.7727237187,31.2336209408,1525.20148286,1496.08383693,1421.20568557,1388.98492895
5656,2016-11-08,Ottawa Senators,1498.6089154,1434.80906643,,1576.60342812,1538.44022371,43.8439838139,40.2496750404,-1.0,-0.84,56.1560161861,59.7503249596,1493.34763735,1429.97910543,1581.86470618,1543.27018471
5657,2016-11-08,Philadelphia Flyers,1479.61103389,1490.91268413,Detroit Red Wings,1471.33101381,1501.25205152,56.1964770605,53.543002408,-1.0,-0.13,43.8035229395,46.456997592,1474.54468209,1486.62924394,1476.3973656,1505.53549171
5658,2016-11-08,Pittsburgh Penguins,1595.87194384,1624.1463146,Edmonton Oilers,1468.34684129,1473.2074232,71.8203888608,74.4663527278,1.0,0.4,71.8203888608,74.4663527278,1598.12631274,1626.32031855,1466.0924724,1471.03341925
5659,2016-11-08,San Jose Sharks,1526.87319271,1557.23635036,,1581.86470618,1543.27018471,47.1261608845,57.0005087174,2.0,-0.36,47.1261608845,57.0005087174,1535.4891888,1550.39628931,1573.2487101,1550.11024576
5660,2016-11-08,Toronto Maple Leafs,1432.20913444,1490.08374313,Los Angeles Kings,1513.86949584,1614.51793014,43.3251161262,37.4063217776,-7.0,-0.54,56.6748838738,62.5936782224,1424.86513627,1487.09123739,1521.21349401,1617.51043588
5661,2016-11-08,Vancouver Canucks,1421.20568557,1388.98492895,,1573.2487101,1550.11024576,33.7656810463,32.6065271003,2.0,-0.29,33.7656810463,32.6065271003,1433.52809804,1385.0721457,1560.92629763,1554.02302901
5662,2016-11-08,Washington Capitals,1572.2067398,1605.83037728,San Jose Sharks,1535.4891888,1550.39628931,60.1768520188,62.7283486593,-2.0,0.36,39.8231479812,37.2716513407,1565.15363701,1608.81210939,1542.54229159,1547.4145572
5663,2016-11-08,Winnipeg Jets,1478.36592789,1507.71847739,Dallas Stars,1493.60986719,1564.6280827,52.8400653675,46.8511272499,4.0,-0.31,52.8400653675,46.8511272499,1484.83197728,1503.97038721,1487.14381781,1568.37617288
5664,2016-11-09,Anaheim Ducks,1528.71240265,1531.51940927,,1560.92629763,1554.02302901,50.4009441492,51.7975985885,0.0,0.52,99.1981117016,96.404802823,1528.66428935,1537.30369744,1560.97441092,1548.23874084
5665,2016-11-09,Buffalo Sabres,1535.85917695,1475.73891783,Ottawa Senators,1493.34763735,1429.97910543,60.97335361,61.4173778525,0.0,0.15,78.0532927801,77.165244295,1534.98130866,1478.8255276,1494.22550564,1426.89249566
5666,2016-11-09,Chicago Blackhawks,1520.85182111,1457.82211932,,1560.97441092,1548.23874084,49.2628534808,42.0918568926,0.0,-0.6,98.5257069617,84.1837137852,1520.9402787,1452.77109649,1560.88595334,1553.28976367
5667,2016-11-09,Columbus Blue Jackets,1526.51811488,1499.41453233,Anaheim Ducks,1528.66428935,1537.30369744,54.7140034202,49.5842253014,0.0,-0.52,90.5719931595,99.1684506028,1526.1409946,1495.44779431,1529.04140963,1541.27043547
5668,2016-11-09,Ottawa Senators,1494.22550564,1426.89249566,,1560.88595334,1553.28976367,45.4562653644,37.1421130492,0.0,-0.15,90.9125307289,74.2842260984,1494.77075379,1422.43544209,1560.34070519,1557.74681724
5669,2016-11-09,St. Louis Blues,1492.33168727,1589.15300894,Chicago Blackhawks,1520.9402787,1452.77109649,50.9196938888,72.8406655041,0.0,0.6,98.1606122224,54.3186689918,1492.25811176,1591.3257557,1521.01385421,1450.59834973
5670,2016-11-10,Anaheim Ducks,1529.04140963,1541.27043547,,1560.34070519,1557.74681724,50.5325540398,52.6632399936,1.0,0.34,50.5325540398,52.6632399936,1534.97750314,1546.95084667,1554.40461167,1552.06640603
5671,2016-11-10,Arizona Coyotes,1490.82031466,1309.54731538,Winnipeg Jets,1484.83197728,1503.97038721,55.8714816975,28.542412118,-2.0,-1.81,44.1285183025,71.457587882,1484.55007011,1307.26392241,1491.10222183,1506.25378017
5672,2016-11-10,Boston Bruins,1512.63117777,1503.41721813,Columbus Blue Jackets,1526.1409946,1495.44779431,53.0887479049,56.1524603036,3.0,0.83,53.0887479049,56.1524603036,1518.30541551,1506.92502131,1520.46675687,1491.93999113
5673,2016-11-10,Calgary Flames,1467.12971432,1407.29633672,Dallas Stars,1487.14381781,1568.37617288,52.1553074253,32.6122804991,0.0,0.86,95.6893851494,65.2245609982,1466.95728973,1414.27617518,1487.3162424,1561.39633442
5674,2016-11-10,Carolina Hurricanes,1430.2159607,1528.14794747,Anaheim Ducks,1534.97750314,1546.95084667,40.0932854614,52.3292630026,-1.0,-0.34,59.9067145386,47.6707369974,1427.00849787,1523.96160643,1538.18496598,1551.13718771
5675,2016-11-10,Columbus Blue Jackets,1520.46675687,1491.93999113,,1554.40461167,1552.06640603,50.1528545049,46.3903090826,-3.0,-0.83,49.8471454951,53.6096909174,1511.1181263,1486.37315404,1563.75324223,1557.63324312
5676,2016-11-10,Dallas Stars,1487.3162424,1561.39633442,,1563.75324223,1557.63324312,44.0648506462,55.5554256578,0.0,-0.86,88.1297012923,88.8891486844,1488.02846032,1554.28044564,1563.04102431,1564.7491319
5677,2016-11-10,Detroit Red Wings,1476.3973656,1505.53549171,Vancouver Canucks,1433.52809804,1385.0721457,61.0223440812,70.9904228728,2.0,0.23,61.0223440812,70.9904228728,1479.88114321,1507.93304027,1430.04432043,1382.67459714
5678,2016-11-10,Florida Panthers,1521.64674676,1506.80464206,San Jose Sharks,1542.54229159,1547.4145572,52.0286799469,49.1927384675,-1.0,-0.49,47.9713200531,50.8072615325,1517.30481035,1502.86922298,1546.884228,1551.34997628
5679,2016-11-10,Los Angeles Kings,1521.21349401,1617.51043588,,1563.04102431,1564.7491319,49.0175658658,62.3679320454,-3.0,-0.55,50.9824341342,37.6320679546,1512.16052627,1609.25278191,1572.09399205,1573.00678588
5680,2016-11-10,Minnesota Wild,1505.95252349,1502.94503622,,1572.09399205,1573.00678588,45.5303456863,44.9712679161,2.0,0.71,45.5303456863,44.9712679161,1514.98597597,1509.56794995,1563.06053956,1566.38387215
5681,2016-11-10,Montreal Canadiens,1518.81292245,1492.5825921,Los Angeles Kings,1512.16052627,1609.25278191,55.9657083519,38.4585142519,3.0,0.55,55.9657083519,38.4585142519,1524.00348484,1497.92944552,1506.96996389,1603.90592849
5682,2016-11-10,Nashville Predators,1463.6683948,1564.36853278,St. Louis Blues,1492.25811176,1591.3257557,50.9224092215,51.1572419579,2.0,0.42,50.9224092215,51.1572419579,1468.76657233,1568.27595342,1487.15993423,1587.41833506
5683,2016-11-10,New York Islanders,1457.03986684,1445.03178128,,1563.06053956,1566.38387215,39.9193212629,37.8226514825,-1.0,0.81,60.0806787371,62.1773485175,1452.24954829,1453.85418507,1567.85085811,1557.56146836
5684,2016-11-10,Pittsburgh Penguins,1598.12631274,1626.32031855,Minnesota Wild,1514.98597597,1509.56794995,66.3754419991,70.5485266049,-2.0,-0.71,33.6245580009,29.4514733951,1589.88336982,1618.90858356,1523.22891889,1516.97968494
5685,2016-11-10,San Jose Sharks,1546.884228,1551.34997628,,1567.85085811,1557.56146836,52.0184667081,54.1335436551,1.0,0.49,52.0184667081,54.1335436551,1552.64201199,1556.85395104,1562.09307412,1552.0574936
5686,2016-11-10,St. Louis Blues,1487.15993423,1587.41833506,,1562.09307412,1552.0574936,44.2783323583,59.9895464309,-2.0,-0.42,55.7216676417,40.0104535691,1480.69068148,1580.17190108,1568.56232687,1559.30392757
5687,2016-11-10,Tampa Bay Lightning,1528.75058349,1514.53904033,New York Islanders,1452.24954829,1453.85418507,65.5171886858,63.4322639321,1.0,-0.81,65.5171886858,63.4322639321,1531.5092084,1508.41680859,1449.49092338,1459.97641681
5688,2016-11-10,Vancouver Canucks,1430.04432043,1382.67459714,,1568.56232687,1559.30392757,35.5282830412,30.676565977,-2.0,-0.23,64.4717169588,69.323434023,1425.596607,1378.99340922,1573.01004029,1562.98511548
